_id,TARIH,YANGIN_TURU,YANGIN_SEBEBI,YANGIN_SONUCU,YAPI_SEKLI,ERKEK_VEFAT,KADIN_VEFAT,ITFAIYECI_VEFAT,ERKEK_YARALI,KADIN_YARALI,ITFAIYECI_YARALI,BUYUK_BAS_VEFAT,KUCUK_BAS_VEFAT,KUMES_HAYVANI_VEFAT,EVCIL_HAYVAN_VEFAT,DIGER HAYVAN,VARIS_SURESI (DAK.),KULLANILAN_KOPUK_MIKTARI (KG),KULLANILAN_SU_MIKTARI (m3),KULLANILAN_KURU_KIMYEVI_TOZ_MIKTARI (KG),EKIPLERIN_CIKIS_SAATI,ILCE,ADRES_BOLGESI
218,2025-01-09 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,18:55,MENEMEN,KENT MERKEZİ
219,2025-01-09 00:00:00,BİNA,KONVEKSİYON (HAVA İLE ISI TRANSFERİ),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,19:06,KONAK,KENT MERKEZİ
220,2025-01-09 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.2,0,20:00,KONAK,KENT MERKEZİ
221,2025-01-09 00:00:00,ARAÇ,ISINMA/SÜRTÜNME,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:12,0,1,0,20:37,URLA,KIRSAL BÖLGE
222,2025-01-09 00:00:00,ODUN/KÖMÜR-AÇIK ALANDA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.01,0,22:22,GAZİEMİR,KENT MERKEZİ
223,2025-01-09 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,22:25,KARŞIYAKA,KENT MERKEZİ
224,2025-01-09 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,22:53,KONAK,KENT MERKEZİ
225,2025-01-09 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.1,0,23:12,ÇEŞME,KENT MERKEZİ
226,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.2,0,00:31,TORBALI,KENT MERKEZİ
227,2025-01-10 00:00:00,ARAÇ,KUNDAKLAMA/SABOTAJ,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:13,0,2,0,01:36,BAYINDIR,KIRSAL BÖLGE
228,2025-01-10 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,3,0,03:02,KONAK,KENT MERKEZİ
229,2025-01-10 00:00:00,MOTOSİKLET,KASIT,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,04:01,BUCA,KENT MERKEZİ
230,2025-01-10 00:00:00,ARAÇ,KIZIŞMA,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.1,0,08:08,KARABAĞLAR,KENT MERKEZİ
231,2025-01-10 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,11:01,BAYRAKLI,KENT MERKEZİ
232,2025-01-10 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,3,0,11:59,MENEMEN,KIRSAL BÖLGE
233,2025-01-10 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,12:07,KARABAĞLAR,KENT MERKEZİ
234,2025-01-10 00:00:00,BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.3,0,15:29,KONAK,KENT MERKEZİ
235,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,16:00,BORNOVA,KENT MERKEZİ
236,2025-01-10 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.2,0,17:02,URLA,KENT MERKEZİ
237,2025-01-10 00:00:00,İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,0,17:04,KEMALPAŞA,KIRSAL BÖLGE
238,2025-01-10 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,0,17:45,KARABAĞLAR,KENT MERKEZİ
239,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,2,0,17:54,BUCA,KENT MERKEZİ
240,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,1,0,17:54,BORNOVA,KENT MERKEZİ
241,2025-01-10 00:00:00,AĞAÇ,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.4,0,18:18,GÜZELBAHÇE,KENT MERKEZİ
242,2025-01-10 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,18:25,ALİAĞA,KENT MERKEZİ
243,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,5,0,18:42,ÇİĞLİ,KENT MERKEZİ
244,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,19:03,KARABAĞLAR,KENT MERKEZİ
245,2025-01-10 00:00:00,OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:11,0,3,0,19:51,ÇİĞLİ,KIRSAL BÖLGE
246,2025-01-10 00:00:00,BİNA,KASIT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.3,0,20:02,KONAK,KENT MERKEZİ
247,2025-01-10 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.2,0,20:18,MENDERES,KIRSAL BÖLGE
248,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.3,0,20:18,TORBALI,KIRSAL BÖLGE
249,2025-01-10 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,0,22:02,KARABAĞLAR,KENT MERKEZİ
250,2025-01-10 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,22:29,BORNOVA,KENT MERKEZİ
251,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,22:34,BORNOVA,KENT MERKEZİ
252,2025-01-10 00:00:00,BİNA,KASIT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,22:58,KONAK,KENT MERKEZİ
253,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,10,0,23:01,BUCA,KENT MERKEZİ
254,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0.5,0,23:23,SEFERİHİSAR,KIRSAL BÖLGE
255,2025-01-10 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,23:50,ÇİĞLİ,KENT MERKEZİ
256,2025-01-10 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.5,0,23:52,BUCA,KENT MERKEZİ
257,2025-01-11 00:00:00,ARAÇ,ISINMA/SÜRTÜNME,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:08,0,2,0,06:13,KEMALPAŞA,KIRSAL BÖLGE
258,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,10:37,KARŞIYAKA,KENT MERKEZİ
259,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,1,0,11:16,BORNOVA,KENT MERKEZİ
260,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,11:50,SELÇUK,KIRSAL BÖLGE
261,2025-01-11 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,13:10,BUCA,KENT MERKEZİ
262,2025-01-11 00:00:00,OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:10,0,1,0,13:57,ALİAĞA,KIRSAL BÖLGE
263,2025-01-11 00:00:00,OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:10,0,2,0,14:15,DİKİLİ,KIRSAL BÖLGE
264,2025-01-11 00:00:00,İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,15:21,ÇİĞLİ,KENT MERKEZİ
265,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,20,0,16:21,MENEMEN,KENT MERKEZİ
266,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.3,0,16:50,BORNOVA,KENT MERKEZİ
267,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,17:21,KEMALPAŞA,KENT MERKEZİ
268,2025-01-11 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.05,0,18:15,DİKİLİ,KIRSAL BÖLGE
269,2025-01-11 00:00:00,OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.5,0,18:32,ÖDEMİŞ,KENT MERKEZİ
270,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,19:15,SELÇUK,KENT MERKEZİ
271,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:10,0,2,0,19:27,URLA,KIRSAL BÖLGE
272,2025-01-11 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.3,0,19:48,KARABAĞLAR,KENT MERKEZİ
273,2025-01-11 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:01,0,0,0,20:21,KONAK,KENT MERKEZİ
274,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:09,0,1,0,20:21,MENEMEN,KIRSAL BÖLGE
275,2025-01-11 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:12,0,0,0,20:30,BUCA,KIRSAL BÖLGE
276,2025-01-12 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,00:45,KONAK,KENT MERKEZİ
277,2025-01-12 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,01:06,KARŞIYAKA,KENT MERKEZİ
278,2025-01-12 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,01:35,KARŞIYAKA,KENT MERKEZİ
279,2025-01-12 00:00:00,FABRİKA/ATÖLYE/İMALATHANE,KİMYASAL MADDE REAKSİYONU,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,10,0,01:54,KEMALPAŞA,KIRSAL BÖLGE
280,2025-01-12 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0.5,0,02:09,KONAK,KENT MERKEZİ
281,2025-01-12 00:00:00,BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.1,0,02:48,TORBALI,KENT MERKEZİ
282,2025-01-12 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,14:55,BERGAMA,KENT MERKEZİ
283,2025-01-12 00:00:00,BİNA,ŞÜPHELİ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.8,0,16:05,KONAK,KENT MERKEZİ
284,2025-01-12 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,12,17:35,KARABAĞLAR,KENT MERKEZİ
285,2025-01-12 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,18:18,ALİAĞA,KENT MERKEZİ
286,2025-01-12 00:00:00,ARAÇ,ŞÜPHELİ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:10,0,0,0,18:57,KEMALPAŞA,KIRSAL BÖLGE
287,2025-01-12 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,20:11,BUCA,KENT MERKEZİ
288,2025-01-12 00:00:00,BİNA,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,20:33,KARABAĞLAR,KENT MERKEZİ
289,2025-01-12 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,20,0,20:51,ÖDEMİŞ,KENT MERKEZİ
290,2025-01-12 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.2,0,21:13,ALİAĞA,KENT MERKEZİ
291,2025-01-12 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:08,0,1,0,22:32,MENEMEN,KENT MERKEZİ
292,2025-01-12 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0.5,0,22:48,KARABAĞLAR,KENT MERKEZİ
293,2025-01-12 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:07,0,0,0,23:00,KARŞIYAKA,KENT MERKEZİ
294,2025-01-12 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.2,0,23:28,BUCA,KENT MERKEZİ
295,2025-01-13 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,03:15,KONAK,KENT MERKEZİ
296,2025-01-13 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:01,0,2,0,07:44,ÖDEMİŞ,KENT MERKEZİ
297,2025-01-13 00:00:00,İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:01,0,0,0,14:28,ÇEŞME,KENT MERKEZİ
298,2025-01-13 00:00:00,BİNA,RADYASYON (IŞINIM İLE ISI TRANSFERİ),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,0,14:41,KONAK,KENT MERKEZİ
299,2025-01-13 00:00:00,BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,15:46,ALİAĞA,KENT MERKEZİ
300,2025-01-13 00:00:00,BİNA,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:16,0,0.4,0,16:30,SEFERİHİSAR,KIRSAL BÖLGE
301,2025-01-13 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,20:35,KARABAĞLAR,KENT MERKEZİ
302,2025-01-13 00:00:00,BİNA,KONDÜKSİYON (TEMAS İLE ISI TRANSFERİ),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,6,0.5,0,20:55,MENEMEN,KENT MERKEZİ
303,2025-01-13 00:00:00,İŞYERİ,KASIT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,23:51,KONAK,KENT MERKEZİ
304,2025-01-14 00:00:00,İŞYERİ,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.1,0,01:45,TİRE,KENT MERKEZİ
305,2025-01-14 00:00:00,İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,6,07:11,KİRAZ,KENT MERKEZİ
306,2025-01-14 00:00:00,İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1,0,07:36,KARABAĞLAR,KENT MERKEZİ
307,2025-01-14 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,14:26,KARABAĞLAR,KENT MERKEZİ
308,2025-01-14 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,3,0,15:03,KARŞIYAKA,KENT MERKEZİ
309,2025-01-14 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.2,0,15:21,KONAK,KENT MERKEZİ
310,2025-01-14 00:00:00,BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.1,0,15:22,BAYRAKLI,KENT MERKEZİ
311,2025-01-14 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.5,0,17:04,BORNOVA,KENT MERKEZİ
312,2025-01-14 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,2.5,0,18:51,BUCA,KENT MERKEZİ
313,2025-01-14 00:00:00,BİNA,LPG/DOĞALGAZ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0.5,0,21:51,KARABAĞLAR,KENT MERKEZİ
314,2025-01-14 00:00:00,İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,22:31,KARŞIYAKA,KENT MERKEZİ
315,2025-01-14 00:00:00,KABLO/DİREK-ELEKT/TEL VB,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,0,23:41,KARABAĞLAR,KENT MERKEZİ
316,2025-01-14 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,23:50,BORNOVA,KENT MERKEZİ
317,2025-01-15 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,PREFABRİK,0,0,0,0,0,0,0,0,0,0,0,00:09,0,3.5,0,00:01,BORNOVA,KIRSAL BÖLGE
318,2025-01-15 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,PREFABRİK,0,0,0,0,0,0,0,0,0,0,0,00:15,0,5,0,01:25,MENDERES,KIRSAL BÖLGE
319,2025-01-15 00:00:00,BİNA,KONVEKSİYON (HAVA İLE ISI TRANSFERİ),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,0,01:46,KARABAĞLAR,KENT MERKEZİ
320,2025-01-15 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0.1,0,02:11,BALÇOVA,KENT MERKEZİ
321,2025-01-15 00:00:00,KABLO/DİREK-ELEKT/TEL VB,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,03:12,ÇEŞME,KIRSAL BÖLGE
322,2025-01-15 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.3,0,08:20,KONAK,KENT MERKEZİ
323,2025-01-15 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,08:31,KEMALPAŞA,KIRSAL BÖLGE
324,2025-01-15 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,ÇELİK,0,0,0,0,0,0,0,0,0,0,0,00:07,0,1,0,09:15,MENEMEN,KIRSAL BÖLGE
325,2025-01-15 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.2,0,10:48,BUCA,KENT MERKEZİ
326,2025-01-15 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:14,0,4,0,12:23,BAYINDIR,KIRSAL BÖLGE
327,2025-01-15 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.3,0,12:34,BORNOVA,KENT MERKEZİ
